MatvareID,Matvare,Spiselig del,Ref,Vann,Ref,Kilojoule,Ref,Kilokalorier,Ref,Fett,Ref,Mettet,Ref,C12:0,Ref,C14:0,Ref,C16:0,Ref,C18:0,Ref,Trans,Ref,Enumettet,Ref,C16:1 sum,Ref,C18:1 sum,Ref,Flerumettet,Ref,C18:2n-6,Ref,C18:3n-3,Ref,C20:3n-3,Ref,C20:3n-6,Ref,C20:4n-3,Ref,C20:4n-6,Ref,C20:5n-3 (EPA),Ref,C22:5n-3 (DPA),Ref,C22:6n-3 (DHA),Ref,Omega-3,Ref,Omega-6,Ref,Kolesterol,Ref,Karbohydrat,Ref,Stivelse,Ref,Mono+disakk,Ref,"Sukker, tilsatt",Ref,Kostfiber,Ref,Protein,Ref,Salt,Ref,Alkohol,Ref,Vitamin A,Ref,Retinol,Ref,Beta-karoten,Ref,Vitamin D,Ref,Vitamin E,Ref,Tiamin,Ref,Riboflavin,Ref,Niacin,Ref,Vitamin B6,Ref,Folat,Ref,Vitamin B12,Ref,Vitamin C,Ref,Kalsium,Ref,Jern,Ref,Natrium,Ref,Kalium,Ref,Magnesium,Ref,Sink,Ref,Selen,Ref,Kopper,Ref,Fosfor,Ref,Jod,Ref
,Forkortelser: M = manglende verdi. Ref = referanse,%,,g,,kJ,,kcal,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mg,,g,,g,,g,,g,,g,,g,,g,,g,,RAE,,µg,,µg,,µg,,alfa-TE,,mg,,mg,,mg,,mg,,µg,,µg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,µg,,mg,,mg,,µg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Melk og melkeprodukter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,Melk og melkebasert drikke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.151,Fløyelsgrøt,100,0,76,139,540,61a,129,61b,6.8,139,4.3,139,0.23,139,0.7,139,1.94,139,0.75,139,0.1,139,1.6,139,0.1,139,1.41,139,0.2,139,0.18,139,0.03,139,0,139,0,139,0,139,0.01,139,0,139,0,139,0,139,0.04,139,0.19,139,19,139,12.2,80,7.9,139,4.3,139,0,139,0.4,139,4.6,139,0.4,83,0,50,56,85,53,139,35,139,0.7,139,0.2,139,0.06,139,0.14,139,0.2,139,0.04,139,6,139,0.5,139,0,139,115,139,0.1,139,158,139,178,139,16,139,0.5,139,2,139,0.02,139,119,139,17,139
10.149,"Havregrøt, med melk",100,0,81,138,327,61a,78,61b,2.2,138,1.1,138,0.04,138,0.14,138,0.48,138,0.16,138,0,138,0.6,138,0.02,138,0.55,138,0.3,138,0.29,138,0.01,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0.02,138,0.29,138,4,138,9.6,80,0,138,4.4,138,0,138,1.6,138,4.1,138,0.7,83,0,50,14,85,13,138,11,138,0.1,138,0.1,138,0.1,138,0.15,138,0.2,138,0.06,138,9,138,0.4,138,0,138,109,138,0.5,138,298,138,191,138,26,138,0.7,138,1,138,0.05,138,135,138,13.2,138
5.127,"Havregrøt, med vann",100,0,89,135,164,61a,39,61b,0.8,135,0.1,135,0,136,0,136,0.11,136,0.01,136,0,135,0.3,135,0,136,0.29,136,0.3,135,0.28,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.28,135,0,135,5.8,80,0,135,0.3,135,0,135,1.7,135,1.3,135,0.7,83,0,50,0,85,0,87a,0,87a,0,87a,0.1,87a,0.05,87a,0.02,87a,0.1,87a,0.02,87a,4,87a,0,87a,0,87a,6,135,0.6,135,276,135,48,135,15,135,0.3,135,0,135,0.05,135,57,135,0.2,325
5.245,"Risgrøt, med helmelk",100,0,79,135,392,61a,93,61b,2.9,135,1.7,135,0.1,136,0.3,136,0.86,136,0.32,136,0,135,0.9,135,0.04,136,0.64,136,0.1,135,0.07,136,0.02,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.02,135,0.08,135,11,135,13.5,80,10.3,135,3.1,135,0,135,0.1,135,3.2,135,0.6,83,0,50,30,85,29,87a,16,87a,0,87a,0.1,87a,0.06,87a,0.12,87a,0.2,87a,0.05,87a,5,87a,0.3,87a,1,87a,72,135,0.1,135,224,135,122,135,9,135,0.4,135,1,135,0.03,135,88,135,10.9,325
5.128,"Risgrøt, med lettmelk",100,0,81,135,334,61a,79,61b,1.2,135,0.7,135,0.04,136,0.11,136,0.34,136,0.12,136,0,135,0.4,135,0.02,136,0.26,136,0.1,135,0.04,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.04,135,4,135,13.8,80,10.3,135,3.5,135,0,135,0.1,135,3.2,135,0.6,83,0,50,11,85,11,87a,6,87a,0,87a,0,87a,0.06,87a,0.11,87a,0.2,87a,0.05,87a,5,87a,0.3,87a,1,87a,72,135,0.1,135,226,135,123,135,10,135,0.5,135,1,135,0.03,135,88,135,10.9,325
1.195,Rømmegrøt,100,0,66,135,868,61a,209,61b,15.3,135,9.8,135,0.5,136,1.53,136,4.08,136,1.6,136,0.4,135,3.7,135,0.2,136,3.08,136,0.4,135,0.33,136,0.07,136,0,136,0.01,136,0,136,0.01,136,0.01,136,0.01,136,0,136,0.09,135,0.37,135,43,135,13.2,80,9.4,135,3.8,135,0,135,0.5,135,4.3,135,0.8,83,0,50,197,85,189,135,94,135,0.1,135,0.4,135,0.08,135,0.15,135,0.3,135,0.04,135,7,135,0.3,135,1,135,90,135,0.2,135,307,135,148,135,11,135,0.4,135,2,135,0.03,135,100,135,12.6,325
10.152,Semulegrøt,100,0,79,139,428,61a,102,61b,3.4,139,2.1,139,0.11,139,0.33,139,0.93,139,0.36,139,0,139,0.8,139,0.05,139,0.69,139,0.1,139,0.12,139,0.02,139,0,139,0,139,0,139,0,139,0,139,0,139,0,139,0.02,139,0.12,139,9,139,13.4,80,5.8,139,7.6,139,2.9,139,0.2,139,4.3,139,0.2,83,0,50,28,85,27,139,18,139,0.3,139,0.1,139,0.04,139,0.14,139,0.1,139,0.04,139,5,139,0.6,139,0,139,122,139,0.1,139,99,139,178,139,15,139,0.5,139,2,139,0.01,139,122,139,16.2,139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3,"Supper, saus og grytebaser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.015,"Bernaisesaus, av pulver",100,0,70,135,914,61a,221,61b,20.7,135,9,135,1.28,135,1.17,135,2.91,135,2.01,135,0.3,135,6.2,135,0.13,135,7.38,135,4,135,2.1,135,0.81,135,0,135,0,135,0,135,0.01,135,0,135,0,135,0,135,0.68,135,2.67,135,20,135,6.3,80,0,135,0.9,135,1,135,0,135,2.4,135,1.6,83,0,50,242,85,234,135,101,135,2.5,135,2.2,135,0.03,135,0.07,135,0,135,0.01,135,1,135,0.2,135,0,135,47,135,0.1,135,631,135,142,135,6,135,0.3,135,0,135,0,135,65,135,5.1,325
10.024,"Betasuppe, av pulver, tilberedt",100,0,90,135,156,61a,37,61b,0.3,135,0,135,0,136,0,136,0.05,136,0.03,136,0,135,0.1,135,0,136,0.09,136,0.1,135,0.04,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.05,135,0,135,7.2,135,5.8,135,0.5,135,0,135,0.7,135,1,135,0.6,83,0,50,2,85,0,135,27,135,0,135,0.1,135,0.02,135,0.03,135,0.5,135,0.08,135,3,135,0,135,6,135,13,135,0.3,135,247,135,135,135,12,135,0.1,135,0,135,0.03,135,26,135,3.7,325
10.032,"Blomkål/brokkolisuppe, Rett i koppen",100,0,92,135,141,61a,34,61b,1,135,0.3,135,0,136,0.01,136,0.07,136,0.02,136,0,135,0.6,135,0.01,136,0.31,136,0.1,135,0.05,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.05,135,0,135,4.7,135,0,135,0,135,0,135,0.7,135,1.1,135,0.7,83,0,50,1,85,0,135,8,135,0,135,0.2,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,3,135,0,135,273,135,0,135,2,135,0,135,0,135,0,135,0,135,0.2,325
10.012,"Blomkålsuppe, av pulver",100,0,92,135,138,61a,33,61b,1,135,0.4,135,0.01,136,0.04,136,0.14,136,0.05,136,0,135,0.5,135,0.01,136,0.28,136,0,135,0.04,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.04,135,1,135,4.3,135,0,135,0.9,135,0,135,0.5,135,1.4,135,0.5,83,0,50,4,85,3,135,8,135,0,135,0.1,135,0.01,135,0.03,135,0,135,0.01,135,1,135,0.1,135,0,135,25,135,0,135,203,135,32,135,4,135,0.1,135,0,135,0,135,18,135,3.1,325
10.15,"Blomkålsuppe, hjemmelaget",100,0,94,139,121,61a,29,61b,1.7,139,1,139,0.05,139,0.16,139,0.47,139,0.18,139,0,139,0.4,139,0.02,139,0.34,139,0.1,139,0.03,139,0.01,139,0,139,0,139,0,139,0,139,0,139,0,139,0,139,0.01,139,0.04,139,4,139,1.8,80,0,139,1.8,139,0,139,0.9,139,1.2,139,0.6,83,0,50,21,85,20,139,18,139,0,139,0.1,139,0.02,139,0.04,139,0.1,139,0.03,139,11,139,0.1,139,13,139,25,139,0.1,139,224,139,38,139,6,139,0.1,139,0,139,0.02,139,33,139,5.8,139
10.128,"Brokkkolisuppe, protein- og energirik",100,0,M,10,575,61a,138,61b,9,107a,1.7,107a,0.06,136,0.17,136,0.87,136,0.32,136,0,107a,4.8,107a,0.05,136,4.84,136,2.5,107a,1.59,136,0.61,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.64,135,1.58,135,5,107a,7,80,0,50,7,107a,0,107a,0.5,107a,7,107a,0.9,83,0,50,43,85,43,107a,M,10,0.4,107a,1.8,107a,0.04,107a,0.15,107a,0.7,107a,0.04,107a,13,107a,0.9,107a,50,107a,115,107a,0.3,107a,360,107a,191,107a,15,107a,0.6,107a,4,107a,0.01,107a,110,107a,14.4,325
10.016,"Brun saus, av blokk",100,0,87,135,231,61a,55,61b,3.5,135,0.6,135,0,136,0,136,0.39,136,0.1,136,0,135,2.5,135,0.03,136,2.55,136,0.3,135,0.3,136,0.02,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.02,135,0.3,135,0,135,5,80,0,135,0,135,0,135,0,135,1,135,0,83,0,50,0,85,0,135,0,135,0,135,0,135,0.01,135,0.07,135,0.3,135,0,135,0,135,0,135,0,135,10,135,0.3,135,0,135,0,135,2,135,0,135,0,135,0,135,0,135,2,325
10.017,"Brun saus, kjøttkakesaus, av pulver",100,0,92,135,143,61a,34,61b,1.1,135,0.2,135,0,136,0,136,0.12,136,0.03,136,0,135,0.8,135,0.01,136,0.81,136,0.1,135,0.09,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.09,135,0,135,5,80,0,135,0,135,0.2,135,0,135,1,135,0.6,83,0,50,0,85,0,135,0,135,0,135,0,135,0.01,135,0.03,135,0.3,135,0,135,0,135,0,135,0,135,7,135,0.1,135,234,135,0,135,3,135,0,135,0,135,0,135,0,135,0.2,325
10.025,"Brun saus, med løk, av pulver",100,0,90,100,166,61a,39,61b,1.5,102,0.2,102,0,136,0,136,0.1,136,0.05,136,0,20,0.3,102,0,136,0.4,136,0.9,102,0.81,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.81,135,0,20,5.5,100,M,10,M,10,0.2,100,0,20,1,100,1,83,0,50,M,10,M,10,0,20,0,20,M,10,M,10,M,10,M,10,M,10,M,10,0,50,0,20,M,10,M,10,400,103a,50,102,M,10,0,20,0,20,M,10,M,10,M,10
10.125,"Dipsaus, sursøt barbequesaus",100,0,68,208,408,61a,96,61b,0.4,208,0.1,208,0,460g,0,460g,0.03,460g,0.01,460g,0,208,0.1,208,0,460g,0.06,460g,0.1,208,0.08,460g,0.03,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0,460g,0.03,73f,0.09,74f,0,60a,22.6,208,2,208,20.6,208,20,20,0,60a,0.5,208,1.4,83,0,50,0,85,0,208,0,50,0,50,0.2,208,0.04,208,0,60a,0.2,208,0.06,208,1,208,0,208,0,50,8,208,0.3,208,561,208,172,208,11,208,0.1,208,0,60a,0.05,208,10,208,M,10
10.02,"Ertestuing, av pulver",100,0,70,135,563,61a,134,61b,1.4,135,0.2,135,0,136,0,136,0.29,136,0.03,136,0,135,1,135,0,136,0.16,136,0.1,135,0.69,136,0.16,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.16,135,0.69,135,1,135,19.6,135,0,135,0,135,1,135,5.1,135,8.1,135,0.6,83,0,50,6,85,0,135,74,135,0,135,0,135,0.13,135,0.07,135,0.8,135,0.03,135,11,135,0,135,0,135,26,135,1.7,135,237,135,399,135,31,135,0,135,4,135,0,135,0,135,0.2,325
10.011,"Ertesuppe, av pulver",100,0,87,135,242,61a,57,61b,1,135,0.4,135,0.02,136,0.07,136,0.22,136,0.11,136,0,135,0.4,135,0.01,136,0.32,136,0.2,135,0.12,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.01,135,0.12,135,1,135,7.5,135,0,135,1.9,135,0,135,2.2,135,3.5,135,1,83,0,50,9,85,6,135,33,135,0,135,0,135,0.01,135,0.02,135,0.1,135,0,135,5,135,0,135,0,135,10,135,0.8,135,400,135,130,135,12,135,0.4,135,1,135,0,135,50,135,0.2,325
10.023,"Fiskesuppe, Bergensk, av pulver",100,0,90,135,165,61a,39,61b,1,135,0.2,135,0.01,135,0.03,135,0.13,135,0.05,135,0,135,0.1,135,0.01,135,0.36,135,0,135,0.26,135,0.03,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.03,135,0.26,135,1,135,5.3,135,0,135,1,135,0.5,135,0.1,135,2.2,135,0.9,83,0,50,3,85,3,135,2,135,0,135,0,135,0.03,135,0.06,135,0,135,0.01,135,1,135,0.1,135,0,135,40,135,0.1,135,357,135,89,135,6,135,0.2,135,0,135,0,135,21,135,3.1,325
10.028,"Grytebasis, Jegergryte, uten kjøtt",100,0,79,135,493,61a,118,61b,8.5,135,4.7,135,0.23,136,0.68,136,2.02,136,0.76,136,0.2,135,2.7,135,0.1,136,2.47,136,0.3,135,0.29,136,0.05,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.06,135,0.31,135,38,135,8.3,80,0,135,0.8,135,0.3,135,0.2,135,2.1,135,0,83,0,50,117,85,90,135,328,135,0,135,0.6,135,0.04,135,0.08,135,0.4,135,0.01,135,2,135,0,135,0,135,30,135,0.1,135,7,135,25,135,7,135,0.2,135,0,135,0,135,18,135,2.5,325
10.01,"Grytebasis, med pasta, italiensk, uten kjøtt",100,0,82,135,267,61a,63,61b,0.7,135,0.1,135,0,135,0,135,0.07,135,0.02,135,0,135,0.4,135,0,135,0.34,135,0.3,135,0.23,135,0.05,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.05,135,0.23,135,0,135,12,80,0,135,0,135,0,20,0,135,2.2,135,1,83,0,50,0,85,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,10,135,0.4,135,411,135,168,135,0,135,0,135,0,135,0,135,0,135,0.1,325
10.009,"Grytebasis, med ris, meksikansk, uten kjøtt",100,0,82,135,292,61a,69,61b,0.8,135,0.1,135,0,135,0,135,0.06,135,0.02,135,0,135,0.4,135,0,135,0.35,135,0.4,135,0.34,135,0.04,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.04,135,0.34,135,0,135,13.3,80,0,135,0,135,0.1,135,0.9,135,1.7,135,1,83,0,50,0,85,0,135,0,135,0,135,0,135,0.07,135,0.03,135,0,135,0,135,0,135,0,135,0,135,19,135,0.3,135,393,135,168,135,8,135,0.2,135,0,135,0,135,0,135,0.1,325
10.008,"Grytebasis, orientalsk, uten kjøtt",100,0,86,135,242,61a,57,61b,1.8,135,0.3,135,0,136,0,136,0.25,136,0.06,136,0,135,1.3,135,0.01,136,1.23,136,0.2,135,0.21,136,0.02,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.02,135,0.21,135,22,135,8.5,80,0,135,0,135,0.3,135,0.2,135,1.7,135,0,83,0,50,26,85,0,135,318,135,0,135,0.5,135,0.04,135,0.05,135,0.5,135,0,135,0,135,0,135,0,135,12,135,0.1,135,0,135,0,135,5,135,0.1,135,0,135,0,135,0,135,0.2,325
10.033,"Grytebasis, Pasta di Napoli, uten kjøtt",100,0,71,135,514,61a,122,61b,3,135,0.4,135,0,136,0.01,136,0.3,136,0.1,136,0,135,0.7,135,0,136,0.8,136,1.7,135,1.54,136,0.02,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.03,135,1.55,135,0,135,20.2,80,0,135,0,135,1.3,135,0,135,3.5,135,0.8,83,0,50,0,85,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,20,135,0.5,135,317,135,0,135,17,135,0.4,135,0,135,0,135,0,135,0.2,325
10.029,"Grytebasis, Stroganoff, uten kjøtt",100,0,85,135,271,61a,64,61b,2.1,135,0.7,135,0.02,136,0.08,136,0.39,136,0.12,136,0,135,1.1,135,0.02,136,1.06,136,0.1,135,0.16,136,0.02,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.02,135,0.17,135,19,135,8.5,80,0,135,2.2,135,0.3,135,0.1,135,2.8,135,0,83,0,50,27,85,7,135,243,135,0,135,0.4,135,0.05,135,0.11,135,0.4,135,0.02,135,3,135,0.2,135,0,135,63,135,0.1,135,19,135,74,135,10,135,0.3,135,0,135,0.01,135,42,135,7,325
10.018,"Hvit saus, av pulver",100,0,84,135,289,61a,69,61b,2.4,135,1.3,135,0.05,136,0.16,136,0.54,136,0.2,136,0,135,0.8,135,0.03,136,0.7,136,0.1,135,0.12,136,0.01,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.02,135,0.13,135,13,135,7.9,80,0,135,4.7,135,0,135,0,135,3.9,135,1,83,0,50,19,85,18,135,12,135,0.1,135,0,135,0.06,135,0.17,135,0.1,135,0.04,135,7,135,0.5,135,0,135,139,135,0,135,408,135,164,135,14,135,0.4,135,1,135,0.01,135,92,135,14.9,325
12.004,"Kjøttbuljong, tilberedt",100,0,98,135,12,61a,3,61b,0.1,135,0,135,0,136,0,136,0.02,136,0.02,136,0,135,0,135,0,136,0.03,136,0,135,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,135,0.2,135,0,135,0,135,0.1,135,0,135,0.3,135,1.1,83,0,50,0,85,0,135,0,135,0,135,0,135,0,135,0.02,135,0,135,0,135,0,135,0,135,0,135,1,135,0,135,440,135,30,135,2,135,0,135,0,135,0,135,0,135,8,325
10.127,"Kyllingsuppe, protein- og energirik",100,0,M,10,574,61a,138,61b,9.2,107a,1.7,107a,0.06,136,0.17,136,0.88,136,0.33,136,0,107a,4.9,107a,0.05,136,4.9,136,2.5,107a,1.62,136,0.61,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.63,135,1.61,135,5,107a,6.5,80,0,50,6.5,107a,0,107a,0.5,107a,7,107a,1.3,83,0,50,43,85,43,107a,M,10,0.4,107a,1.8,107a,0.04,107a,0.15,107a,0.7,107a,0.04,107a,13,107a,0.9,107a,50,107a,115,107a,0.3,107a,520,107a,191,107a,15,107a,0.6,107a,4,107a,0.01,107a,110,107a,14.4,325
6.143,"Pesto, grønn, hjemmelaget",100,0,16,134,2606,61a,632,61b,63.6,134,10,134,0.29,136,0.88,136,5.56,136,2.03,136,0.2,134,34.4,134,0.29,136,32.44,136,14,134,11.05,136,3.62,136,0,136,0,136,0,136,0.01,136,0,136,0,136,0,136,3.63,135,11.08,135,13,134,2.8,80,1.2,134,1.6,134,0,134,1.6,134,11.3,134,1.4,83,0,50,91,85,63,134,334,134,0,134,8.9,134,0.13,134,0.14,134,1.5,134,0.08,134,19,134,0.6,134,2,134,197,134,2.4,134,582,134,335,134,102,134,3.1,134,2,134,0.61,134,339,134,4,325
6.144,"Pesto, grønn, kjøpt",100,0,31,134,2142,61a,520,61b,52.9,134,6.7,134,0.18,136,0.56,136,4.14,136,2.04,136,0.1,134,16.9,134,0.08,136,14.86,136,27.3,134,27.1,136,0.16,136,0.03,136,0.03,136,0,136,0,136,0,136,0,136,0,136,0.29,135,27.22,135,5,134,4.9,80,2.6,134,2.2,134,1.1,134,1.4,134,5.2,134,3.2,83,0,50,116,85,21,134,1132,134,0,134,28,134,0.07,134,0.08,134,0.4,134,0.1,134,27,134,0.2,134,7,134,131,134,2.2,134,1271,134,181,134,57,134,1.2,134,1,134,0.41,134,120,134,4,325
10.019,"Sjysaus, av pulver",100,0,95,100,78,61a,18,61b,0.5,102,0.1,102,0,136,0,136,0.05,136,0.03,136,0,20,0.1,102,0,136,0.15,136,0.3,102,0.24,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,135,0.24,135,0,20,2.5,100,M,10,M,10,0.2,100,0,100,1,100,0.9,83,0,50,0,85,0,100,0,100,0,100,M,10,0,100,0.02,100,0.5,100,M,10,M,10,M,10,0,100,8,100,0.1,100,360,103a,40,102,3,102,0.2,102,M,10,M,10,M,10,12.8,325
10.126,Soyasaus,100,0,65,450c,355,61a,84,61b,0,60a,0,450c,0,20,0,20,0,20,0,20,0,450c,0,450c,0,20,0,20,0,450c,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,450c,17.9,80,1.5,450c,16.4,450c,0,20,0,60a,3,450c,16.9,83,0,50,0,85,0,450c,0,450c,0,450c,0,460e,0.05,450c,0.13,450c,3.4,450c,0.15,460e,11,450c,0,50,0,450c,17,450c,2.4,450c,6760,122,180,450c,37,450c,0.2,450c,1,400c,0.01,450c,47,450c,M,10
10.013,"Tomatsuppe, av pulver",100,0,91,135,152,61a,36,61b,0.8,135,0.1,135,0,135,0,135,0.04,135,0.01,135,0,135,0.4,135,0,135,0.38,135,0.2,135,0.15,135,0.05,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.05,135,0.15,135,0,135,6.1,135,0,135,0,135,1.2,135,0,135,1.1,135,0.8,83,0,50,0,85,0,135,0,135,0,135,0,135,0.02,135,0.03,135,0,135,0,135,0,135,0,135,0,135,14,135,0.1,135,340,135,126,135,5,135,0.1,135,0,135,0,135,0,135,1.6,325
10.031,"Tomatsuppe, med krutonger, Rett i koppen",100,0,89,135,173,61a,41,61b,0.9,135,0,135,0,136,0,136,0.05,136,0.02,136,0,135,0,135,0,136,0.44,136,0,135,0.17,136,0.06,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.06,135,0.17,135,0,135,7,135,0,135,0,135,1.3,135,0,135,1.2,135,1,83,0,50,0,85,0,135,0,135,0,135,0,135,0.03,135,0.03,135,0,135,0,135,0,135,0,135,0,135,16,135,0.2,135,389,135,144,135,6,135,0.1,135,0,135,0,135,0,135,0.2,325
10.014,"Tomatsuppe, med makaroni, av pulver",100,0,89,135,180,61a,43,61b,0.8,135,0.1,135,0,135,0,135,0.04,135,0.01,135,0,135,0.4,135,0,135,0.35,135,0.2,135,0.15,135,0.05,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.05,135,0.15,135,0,135,7.5,135,2,135,0,135,1,135,0.1,135,1.3,135,0.8,83,0,50,0,85,0,135,0,135,0,135,0,135,0.03,135,0.03,135,0.1,135,0,135,0,135,0,135,0,135,13,135,0.2,135,305,135,119,135,6,135,0.1,135,0,135,0.01,135,5,135,0.2,325
10.026,"Viltsaus, av pulver",100,0,85,135,330,61a,79,61b,4.8,135,3.1,135,0.15,136,0.46,136,1.28,136,0.49,136,0.2,135,1.1,135,0.06,136,0.93,136,0.1,135,0.1,136,0.02,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0.03,135,0.12,135,13,135,6.4,80,3.5,135,2.8,135,0,135,0.2,135,2.5,135,0.1,83,0,50,53,85,51,135,31,135,0.1,135,0.2,135,0.04,135,0.09,135,0.1,135,0.03,135,5,135,0.2,135,0,135,70,135,0.1,135,24,135,108,135,9,135,0.3,135,1,135,0.01,135,61,135,8.6,325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.4,"Dessert, iskrem og tilbehør",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.291,"Eggekrem, vaniljekrem",100,0,74,135,488,61a,116,61b,3.1,135,1.4,135,0.04,136,0.13,136,0.7,136,0.26,136,0,135,1,135,0.06,136,0.89,136,0.3,135,0.26,136,0.01,136,0,136,0,136,0,136,0.02,136,0,136,0,136,0.03,136,0.04,135,0.28,135,74,135,16.4,80,4.5,135,11.8,135,8,135,0.2,135,5.5,135,0.1,83,0,50,49,85,48,135,10,135,0.7,135,1,135,0.08,135,0.21,135,0.2,135,0.06,135,18,135,0.8,135,0,135,104,135,0.5,135,54,135,161,135,15,135,0.6,135,4,135,0.03,135,122,135,17.8,325
10.002,"Fromasj, av pulver",100,0,64,100,783,61a,187,61b,10,100,6,135,0.29,135,0.9,135,2.75,135,1.06,135,0,20,2.5,135,0.15,135,2.29,135,0.4,135,0.3,135,0.04,135,0,135,0.01,135,0,135,0.03,135,0,135,0.01,135,0.02,135,0.08,135,0.34,135,M,10,20,100,M,10,M,10,10,20,0,100,4.3,100,M,83,0,50,M,10,M,10,0,50,0,100,M,10,0.05,100,0.18,100,0.1,100,M,10,M,10,0.6,20,0,100,130,100,0.1,100,M,10,M,10,M,10,M,10,M,10,M,10,M,10,13,325
10.001,"Fruktsaus, av pulver",100,0,86,135,236,61a,56,61b,0,135,0,135,0,136,0,136,0,136,0,136,0,135,0,135,0,136,0,136,0,135,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,136,0,135,0,135,0,135,13.9,80,0,135,10.6,135,10.8,135,0,135,0,135,0,83,0,50,0,85,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,1,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0,135,0.2,325
